dates,EMU TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,BD TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,FR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,UK TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,ES TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,BG TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,IT TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,IR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,NL TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,OE TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,PT TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,FN TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,GR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,CZ TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,DK TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,HN TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,NW TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,PO TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,SD TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,SW TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND
10/6/2016,238.194,497.106,615.568,968.1927301551,894.925,635.91,1008.667,750.463,532.427,537.709,520.031,740.322,206.888,12.0439304219,88.9214704716,1.6540530121,70.9163364328,79.9673332244,77.4620211446,310.6509524462
10/7/2016,237.908,495.948,615.272,944.3721085781,894.485,635.566,1007.205,750.33,531.641,537.167,517.663,738.942,206.701,12.0448178235,88.84628308,1.6575222616,70.6574092003,79.9705700305,77.2622912621,310.3996346198
10/10/2016,237.49,494.559,613.755,935.2997947751,894.167,633.681,1005.814,749.364,530.132,535.723,522.594,737.418,206.763,12.0339001869,88.5132374681,1.6575816393,70.8722812356,79.9906419614,77.2549771879,308.9659572529
10/11/2016,237.886,496.014,614.947,936.9357514099,894.637,635.029,1006.433,751.844,531.144,536.69,524.506,739.079,206.241,12.0347507494,88.7577869321,1.6457191255,70.6213721046,79.801404868,76.5947566695,310.6790518898
10/12/2016,237.284,494.507,613.287,930.9125117592,892.028,632.795,1004.606,750.1,529.789,535.63,523.988,737.24,204.708,12.0383725878,88.5344607402,1.6448710321,70.359022401,79.558372093,76.8088004729,310.752372656
10/13/2016,237.902,495.831,615.549,932.4889478338,892.538,635.604,1006.545,751.205,531.928,537.353,524.796,738.852,204.657,12.044107308,88.8867083801,1.6429480085,70.4597232177,79.7788666333,76.8287315543,311.5808789797
10/14/2016,237.626,494.848,614.594,929.1293987254,891.433,634.698,1006.161,751.019,530.872,536.539,526.662,738.365,204.314,12.0489582948,88.584081501,1.6456017964,70.6961313727,79.5737019398,76.881482741,311.4117592976
10/17/2016,237.481,494.655,614.012,925.6841174194,892.31,633.782,1004.658,751.452,530.652,536.287,527.761,738.198,204.002,12.0152821462,88.5727723504,1.6377570131,70.7449282602,79.038381599,76.9427053788,310.9505214315
10/18/2016,237.838,495.635,614.863,941.5236280061,893.482,634.879,1006.193,751.356,531.522,537.053,528.273,739.173,203.494,12.0203915473,88.7622298678,1.6419197269,71.0715082552,79.2561591732,77.0069388913,311.6901861641
10/19/2016,237.907,495.976,615.364,942.0075099479,892.329,635.476,1006.009,751.709,531.886,537.412,529.669,739.552,203.658,12.0292370608,88.8045581595,1.6457373491,71.4266995184,79.5739008473,76.9782482105,312.752661413
10/20/2016,238.297,497.085,616.995,941.9183147515,893.317,637.568,1005.999,752.787,533.293,538.529,529.344,740.926,203.751,12.0160991858,89.0275229358,1.6418612299,71.2168940218,79.376538146,77.2039636664,313.2487426752
10/21/2016,238.368,496.768,617.184,944.5627419083,892.867,637.986,1007.341,752.646,533.376,538.546,530.157,740.401,203.703,12.0215766099,89.0247082863,1.6415656648,71.0839941018,79.3207268361,77.2642807451,313.7398937399
10/24/2016,238.026,495.676,615.765,943.7209823932,893.458,636.604,1006.469,752.033,531.836,537.227,531.175,739.458,203.517,12.0232416128,88.7886059188,1.6433626617,71.2251880747,79.517698295,77.3492771177,313.9578129337
10/25/2016,238.075,495.516,615.991,939.6012064343,894.242,636.842,1006.457,752.02,532.219,537.82,529.773,739.74,204.457,12.0324926447,88.8259571951,1.6421889421,71.0526228004,79.5070969237,77.210714249,313.5067695578
10/26/2016,236.854,493.112,612.078,936.2360589587,891.495,632.566,1000.544,749.001,528.757,537.856,529.474,736.723,206.494,12.013580521,88.2841970827,1.6368181527,70.6686623427,79.0413078113,76.9821763844,311.9540653969
10/27/2016,235.286,489.688,607.397,924.6420606601,887.374,627.153,994.812,745.753,524.839,532.066,527.67,732.569,204.574,12.0127678472,87.5857942819,1.6315149152,70.5980097791,78.5366022099,75.6297908967,310.0308912352
10/28/2016,235.257,490.442,608.318,919.2885331555,884.868,628.543,992.237,746.047,525.948,532.879,525.968,732.727,206.086,12.0106186177,87.7972025622,1.6344425928,70.3974993776,78.8676631846,75.5760289393,310.5180750633
10/31/2016,235.271,490.691,608.217,922.4770284569,887.163,628.435,990.814,745.519,526.273,533.166,525.782,732.797,207.087,12.0134320074,87.9351252529,1.6422238654,70.3490782455,79.2745393441,75.575767994,311.1516996449
11/1/2016,234.694,490.399,606.853,912.387696393,882.191,626.847,987.811,745.034,525.337,533.201,525.145,731.592,209.676,12.0105469617,87.7836929488,1.6429247018,70.1879483501,79.5870124129,75.5388818619,310.171576562
11/2/2016,235.761,492.094,609.773,921.8918918919,887.48,629.626,992.737,746.212,527.649,534.218,528.115,733.726,213.21,12.0173172988,88.1530759668,1.6406998851,69.9601182171,79.0149091707,75.5921441751,311.8674391657
11/3/2016,235.253,491.156,608.566,932.297502105,886.055,627.855,990.149,745.269,526.083,532.729,527.953,732.585,214.893,12.0129161192,87.9437657084,1.6446021848,70.2890256354,79.0145222224,75.4084201498,310.3084393064
11/4/2016,235.423,492.347,610.381,943.4869422979,884.151,629.635,987.859,745.674,527.848,534.099,527.018,733.454,215.058,12.0069946892,88.2628155157,1.6530941323,70.0153956123,79.1714252688,75.0631971007,312.2118553591
11/7/2016,235.507,491.709,610.406,933.2988880153,885.425,629.712,989.522,746.321,527.184,533.596,528.265,732.895,220.251,12.0075496836,88.1690084061,1.6505202492,69.880919048,79.0618395981,74.9657161488,311.4192980016
11/8/2016,235.19,490.6,609.083,930.6967604289,884.837,628.034,989.527,745.154,526.261,532.83,528.797,731.494,223.201,12.0047740646,87.9649014365,1.6532810675,70.1132408019,78.9462511969,75.1035914031,311.7284294604
11/9/2016,234.977,490.729,608.557,940.1011708537,883.651,627.451,987.926,744.515,526.109,532.865,527.442,730.39,222.483,11.9972247405,88.0123902249,1.6483122613,69.685372282,78.5198053405,75.1688442464,311.7908642664
11/10/2016,232.507,486.695,600.688,938.356761719,876.563,618.485,976.873,739.511,520.509,527.931,524.221,725.344,222.754,11.9699504108,87.1667864894,1.6215996442,69.1824857519,77.5284701578,74.8958942802,308.7442423115
11/11/2016,231.548,485.702,598.715,948.3743042672,872.434,616.045,970.279,735.808,519.482,526.581,521.894,722.553,222.793,11.9441917231,87.0479082548,1.6160121626,68.9665505569,76.3300728267,75.0516393858,308.4533967455
11/14/2016,230.562,484.836,595.233,943.527703566,870.189,612.165,965.184,735.369,517.244,523.967,520.172,721.494,220.507,11.9231808174,86.7201794806,1.6024783492,68.8939642896,76.3183155988,75.1543678923,306.9764183983
11/15/2016,232.06,485.945,600.057,943.9845283455,874.15,617.99,973.81,739.276,520.354,526.651,521.971,723.995,220.64,11.9218463928,87.0907979499,1.6062028986,69.5681774296,76.1059372675,75.0253132451,306.7427240978
11/16/2016,231.47,486.118,599.154,951.7907842681,869.186,617.132,969.562,738.334,519.626,526.024,517.589,724.159,221.003,11.9233244563,86.9231440989,1.602225973,69.3236023134,75.7018451845,75.1300546448,306.9277024192
11/17/2016,231.287,486.86,599.553,952.9974370923,866.648,617.707,965.662,737.106,520.76,527.123,515.775,724.765,221.271,11.9191187343,87.1815787352,1.6064638906,69.4475329899,75.487685615,75.3143496959,307.2393038772
11/18/2016,231.359,486.71,599.262,944.7604633564,867.224,617.476,967.629,736.438,521,527.352,513.078,724.627,227.05,11.9270124297,87.2685726575,1.6070210704,69.2980489145,75.3686884583,75.5138708113,307.803487122
11/21/2016,231.426,486.893,599.759,957.0534351145,865.575,619.567,967.18,736.975,521.18,527.643,515.981,725.062,228.66,11.9327762165,87.288074085,1.6067302717,69.3619763695,75.9417088372,75.4394001224,307.812864406
11/22/2016,232.095,488.69,600.812,958.5533262936,869.334,620.986,969.738,739.925,522.601,529.021,518.323,728.045,228.759,11.9432492925,87.4849281187,1.6143443007,69.7775319431,76.2674082112,75.6640698833,308.3392390899
11/23/2016,230.95,486.849,597.41,954.9423122204,865.324,617.834,964.144,737.306,520.306,526.742,516.853,725.229,229.788,11.9564871515,87.141493709,1.6082689173,69.4001046169,75.790936201,75.5381432767,308.0365722816
11/24/2016,231.155,487.233,597.637,960.4236488081,865.173,618.759,965.677,738.204,521.101,527.265,517.844,725.841,229.846,11.944579071,87.3113581674,1.6090272035,69.5540060083,75.9855649577,75.7265394956,307.9830484795
11/25/2016,231.318,488.054,597.732,957.0294704708,865.256,618.94,966.341,739.599,521.594,527.671,519.389,726.147,229.984,11.9558630385,87.3998050879,1.6148876176,69.4214448753,76.2970853542,75.5412027409,307.7295360417
11/28/2016,231.671,489.907,598.393,958.5834066256,865.75,620.806,966.571,741.064,522.922,528.645,519.847,727.616,229.651,11.9616906408,87.7139074272,1.6094009087,69.5296334248,76.2242420821,75.7506670149,308.3880277429
11/29/2016,232.194,488.501,600.577,964.2082327307,868.182,622.715,972.296,742.469,522.114,527.881,518.285,727.997,229.981,11.9588592973,87.4412946759,1.6100341863,69.4932570045,75.9059751973,75.8011722849,306.809063893
11/30/2016,231.733,486.494,599.092,961.3532771922,867.666,620.597,971.781,741.509,521.234,527.287,516.388,725.791,236.806,11.957352452,87.2585533699,1.603743008,69.7674058079,75.5928849311,75.5370508409,305.3840459004
12/1/2016,230.827,483.876,596.959,964.7612250966,863.7,617.344,969.285,739.075,518.62,525.55,515.291,722.18,237.424,11.9519216556,86.7990161158,1.5917983173,70.0273575707,74.9054472663,75.3269740869,305.1624901204
12/2/2016,231.949,486.322,599.895,972.5132102357,867.017,620.479,974.859,743.351,520.564,527.327,517.036,725.622,238.275,11.9536920689,87.1084645061,1.5936671572,69.9532863784,74.4822285835,75.2932418997,305.4286641628
12/5/2016,231.021,484.587,596.466,968.4747971332,866.699,617.021,970.322,741.818,518.377,525.428,516.806,723.052,236.62,11.9597012718,86.7531018537,1.5902498011,69.6896331117,74.3898806216,75.0018834309,302.7657121778
12/6/2016,231.297,483.445,596.553,966.3106163775,871.335,616.825,973.838,741.146,517.664,524.992,519.536,723.089,231.878,11.9573193284,86.5279728976,1.5984555245,69.7060720641,75.2621802475,75.1865496479,302.8181104906
12/7/2016,231.921,483.855,598.164,959.6931185944,873.93,618.111,978.154,741.882,518.365,525.97,522.74,723.02,232.616,11.9628526501,86.7022928472,1.6001539075,69.6781724195,75.9569267507,75.6251600939,302.8980024911
12/8/2016,230.757,482.069,594.806,969.1528632276,870.307,613.947,972.415,740.114,515.36,526.079,516.772,721.594,232.564,11.944631431,86.1356670431,1.5977165753,69.8677589233,75.8167770419,75.8636820278,303.3826050693
12/9/2016,230.634,482.147,594.846,970.1336037218,869.926,613.788,971.061,736.742,516.384,524.896,514.61,721.476,232.179,11.964111292,86.3116280633,1.5969392178,70.0032830489,75.5591470258,76.0696289037,304.2284438657
12/12/2016,230.005,480.25,591.252,966.8326467252,870.331,609.683,972.476,735.47,513.439,521.801,515.154,718.929,232.107,11.9693195907,85.8131404136,1.5989123591,70.1994470664,75.4655298143,75.5225809761,302.2997356093
12/13/2016,231.35,482.358,594.858,970.7509834307,873.935,614.06,980.298,738.587,515.813,523.866,517.952,721.685,231.626,11.9776470153,86.1753314865,1.6022319624,70.2904272368,75.8901274423,75.7352374592,303.4725642336
12/14/2016,232.392,484.257,597.885,975.3303124255,875.38,617.02,986.615,740.603,518.137,525.974,517.726,724.533,223.606,11.9870103436,86.6191065329,1.6076497929,69.9431733131,76.3730266125,75.6096911335,304.5043454013
12/15/2016,231.522,482.665,595.341,964.807337264,873.845,614.121,982.114,740.046,515.456,523.608,517.882,722.321,220.283,11.9877500416,86.2350519902,1.6095925867,69.7149663444,76.2025516362,75.2754038029,304.2879091205
12/16/2016,231.895,484.638,596.528,971.6763212899,874.389,616.529,980.853,741.855,517.659,525.268,517.443,724.595,221.909,12.0029606602,86.5472571229,1.6181441249,69.5466866888,76.5605801758,75.3276906948,305.424504084
12/19/2016,233.01,487.042,599.872,969.2763431285,877.381,620.684,985.248,744.517,520.387,527.63,518.614,727.832,222.204,12.016617013,87.0889464304,1.6249994379,69.7014991426,76.7322923738,75.398904306,306.8444693992
12/20/2016,233.088,486.143,600.064,971.2510415427,880.057,621.457,985.483,744.054,520.65,527.617,519.243,726.661,221.922,12.0228345145,87.0144264721,1.6314424913,69.7862840682,76.8968335036,75.5477108062,306.697561204
12/21/2016,233.365,487.232,600.968,971.968214434,878.794,622.174,986.923,745.302,521.499,528.462,519.15,727.925,222.536,12.0337515266,87.1347876375,1.6392652959,69.7323054275,76.8816180305,76.4400581758,306.2061557144
12/22/2016,232.999,486.875,599.695,966.1947318909,877.339,620.889,985.167,743.688,521.003,528.139,518.716,727.473,222.428,12.0390451517,87.0630254927,1.6367416562,69.2560120929,76.6996266546,76.6459355792,306.299388907
12/23/2016,233.529,488.119,601.185,965.3236482924,877.952,622.434,987.657,744.896,522.503,529.433,520.151,729.177,222.987,12.0374481942,87.3516850834,1.6429454155,69.2959357642,76.8852347471,76.6685036914,306.4280054072
12/26/2016,233.543,488.146,601.19,965.4009724094,878.025,622.478,987.742,744.961,522.533,529.468,520.214,729.215,222.663,12.0382622854,87.357334535,1.6431329055,69.301215421,76.9076888183,76.6742227306,306.3692723628
12/27/2016,233.776,489.022,602.941,965.9297896032,876.981,624.789,986.591,745.025,523.813,530.587,519.351,730.293,222.515,12.0400037006,87.5257392252,1.6443669441,69.1477650029,76.9498950235,76.6167236556,306.1262433764
12/28/2016,233.723,489.004,601.646,974.1426974884,880.052,622.92,986.763,746.823,523.252,530.17,520.143,730.317,224.65,12.0313580475,87.4214724834,1.6436057058,69.4093098797,76.9428792148,77.3269924223,307.5450555607
12/29/2016,234.129,489.83,603.177,971.4780277422,881.106,624.7,987.673,747.85,524.436,531.251,520.677,731.513,224.916,12.0364908125,87.668464881,1.6359027455,69.4939692681,76.6175470415,77.4292465159,307.1161816065
12/30/2016,233.389,488.15,600.816,975.7603092784,877.893,621.917,985.627,746.537,522.703,529.809,520.553,729.579,225.653,12.0372309913,87.3168763575,1.6492545287,69.493886992,76.4711493692,77.2564182843,307.8628731343
1/2/2017,233.858,488.812,601.238,975.8223992502,879.793,622.356,989.983,746.601,523.169,530.595,522.351,730.471,226.133,12.0250180419,87.4208363874,1.6488433458,69.6620773213,76.2531087818,77.305781674,307.8927238806
1/3/2017,232.209,485.967,596.285,970.9300954851,875.936,616.131,982.4,742.533,519.516,527.229,517.546,727.083,228.737,11.9990747766,86.8251277912,1.6456495735,70.2636055367,76.2893897996,77.5631411854,308.7275960504
1/4/2017,231.862,485.397,594.734,966.2268138061,874.638,614.186,981.827,741.647,518.811,526.634,518.477,725.592,233.288,12.0191336208,86.7775976756,1.6468214561,70.125419498,76.7630600217,77.51483384,307.9438642298
1/5/2017,231.555,486.051,594.798,964.82221311,872.241,613.89,977.454,740.744,519.392,526.899,514.895,726.252,233.171,12.0173201828,86.9731903846,1.6457729059,70.2139111617,76.8361801686,77.4197265727,308.8489376605
1/6/2017,231.124,484.28,593.868,953.2719967391,869.42,613.228,976.735,738.994,518.015,526.935,514.554,726.289,233.214,12.0253881312,86.6634831385,1.6452226125,70.3372209264,76.9972028613,77.3196976434,308.27216341
1/9/2017,231.558,484.745,594.491,946.0803037276,873.789,613.652,979.696,740.656,518.386,525.761,515.508,724.855,231.054,12.0187635314,86.7424451335,1.6317364833,70.2317235268,76.7496115529,77.2563546592,308.6156283491
1/10/2017,231.674,484.95,594.717,944.3505261342,874.337,613.593,980.832,740.869,518.579,525.938,514.045,724.474,231.004,12.0206879962,86.8022141363,1.628567336,69.8345434543,77.1933757262,77.2152308375,308.635559281
1/11/2017,232.115,485.905,595.44,947.060857538,877.711,614.756,982.638,741.905,519.116,526.569,515.019,725.976,231.295,12.0573627919,87.0108085204,1.6353387054,70.154746783,77.3069878194,77.4744556114,309.5245205543
1/12/2017,231.994,485.853,595.181,946.0388828354,877.544,614.435,981,741.734,519.318,526.898,516.296,725.383,230.577,12.0779393805,87.0216357632,1.6460279073,70.0998675789,77.1632048835,77.9077797663,309.2769682015
1/13/2017,231.422,484.527,592.968,938.8790830946,876.239,611.883,979.967,739.752,517.329,525.449,516.386,723.939,229.096,12.0777870293,86.7037896365,1.6444724718,70.2727172108,76.8197170242,77.9483527208,308.8130854187
1/16/2017,231.594,485.192,593.482,935.9911267846,876.647,612.875,979.676,739.494,518.126,526.181,518.293,724.425,227.586,12.0817127102,86.8500352977,1.6410745065,70.2019889503,77.0374434234,77.857932705,309.6283169333
1/17/2017,231.742,485.72,594.092,956.0421613482,878.47,614.242,978.595,740.504,518.261,526.378,518.455,724.718,226.617,12.0914877868,86.8988146066,1.6415005634,70.13086939,77.1420071627,77.546191163,309.1219398461
1/18/2017,231.349,484.253,593.076,950.831650026,876.072,613.731,977.998,739.343,517.118,525.744,518.866,722.63,226.057,12.0897113249,86.6975968586,1.6413292404,70.1644441985,77.2717690192,77.5499323041,308.9659679754
1/19/2017,230.869,483.337,591.436,949.2237231144,874.56,611.866,976.262,738.278,516.156,524.921,518.333,721.725,227.322,12.03797117,86.5363951182,1.6367060729,70.3112615863,76.9757358745,77.2312441143,306.8357499184
1/20/2017,230.127,481.24,589.042,941.4134071766,872.776,609.196,974.191,735.862,514.198,523.193,518.271,719.366,227.217,12.0264564948,86.1078053667,1.6301808719,70.3624892298,76.9478251909,77.5055185318,306.3260363298
1/23/2017,230.768,483.3,590.631,951.8765618644,876.124,611.133,975.287,737.511,515.829,524.537,520.202,721.658,226.789,12.0115042447,86.5390925473,1.6296370382,70.4661511932,77.0021501441,77.7323408332,307.1101793618
1/24/2017,230.52,482.031,590.613,954.2684274827,873.092,610.844,975.382,736.42,515.361,524.212,519.362,720,227.671,12.01010344,86.3499257008,1.627033385,70.7674603086,77.0695258147,77.6330209615,306.6452603658
1/25/2017,229.281,479.918,586.041,954.8907937999,871.002,605.461,971.123,733.38,512.228,521.301,515.795,717.026,229.41,11.9727244129,85.7997713978,1.6278998477,70.7648741067,77.1351171413,77.6863096808,305.9958071279
1/26/2017,228.273,479.434,583.491,956.4505280548,869.372,602.801,962.553,730.984,511.008,520.023,511.938,715.778,229.733,11.9876762518,85.6478007718,1.6205857356,70.8164352826,77.1141850991,77.8790620882,307.2083547979
1/27/2017,228.532,480.533,584.169,953.3466182159,868.69,604.266,963.292,731.785,512.447,520.783,511.471,716.592,225.509,11.9877870506,85.8902709608,1.621858672,70.8155807413,77.5112249962,77.8705937117,307.5073698002
1/30/2017,228.118,481.075,583.258,954.6661204424,866.219,604.256,958.659,730.845,512.702,520.977,509.694,716.415,216.986,11.9951148202,86.0470025142,1.6262020712,70.917118992,77.5350527956,77.9142637753,308.603724028
1/31/2017,228.651,481.631,584.792,952.1129220023,867.954,606.159,961.723,732.252,513.6,521.693,510.629,718.03,214.17,11.9851969728,86.0938666021,1.629408644,71.0032333343,77.6976803349,77.9268550863,308.2085912587
2/1/2017,227.787,480.23,582.047,957.7666764619,863.823,604.62,957.887,730.816,511.792,520.207,510.281,716.413,217.152,11.9733900814,85.8259998521,1.6284577617,71.0136538949,77.8106803422,78.0877851053,306.7737554442
2/2/2017,228.706,481.766,584.788,949.5819562823,865.734,607.562,962.324,733.448,513.926,522.505,513.151,718.507,217.874,11.9671736797,86.1644977414,1.6336638789,71.2297639836,78.1780216466,78.2986406117,306.77610963
2/3/2017,228.404,482.019,583.418,950.8781081551,864.194,606.02,960.86,732.477,513.739,522.688,512.351,718.752,218.682,11.9727984308,86.1565869793,1.6293692966,71.4474145239,78.4921770488,78.0978102576,307.2420403011
2/6/2017,227.522,483.501,580.331,953.3456947503,859.84,602.45,953.316,730.58,513.915,522.721,510.603,719.629,215.584,11.9769434318,86.401984778,1.6271469082,71.4256392906,78.5401102551,77.7323141803,308.8120808517
2/7/2017,227.831,483.481,580.999,959.4254477786,860.081,604.114,956.047,731.953,514.421,523.391,511.16,719.778,212.41,11.9575129534,86.4392415876,1.6282376811,71.316070926,78.3725531271,77.9134381928,308.8119694198
2/8/2017,229.02,485.813,584.631,973.0324317996,863.094,609.361,960.834,734.903,517.083,525.49,513.111,722.631,214.68,11.9348369073,86.8914819921,1.6293546981,71.5245326774,78.1356501593,78.1161181256,310.8917407042
2/9/2017,229.571,485.684,586.477,974.4659110928,866.226,611.375,964.291,735.693,517.272,525.514,514.433,722.774,213.85,11.9347902518,86.8787495628,1.6346619756,71.4769888601,77.918227649,77.881562528,309.936753338
2/10/2017,228.722,484.94,583.695,972.2861842105,863.35,609.647,959.35,734.379,515.509,524.028,513.216,721.102,219.992,11.9241686867,86.6613760172,1.6343277017,71.2670856245,78.2121451471,77.8969513545,309.271696876
2/13/2017,228.826,484.336,583.696,971.5324767181,864.927,609.895,960.71,735.033,515.208,523.483,515.804,720.272,219.715,11.9183952925,86.5535651846,1.6303896697,71.3353018926,77.9624093258,77.8419552365,309.611144988
2/14/2017,228.518,483.431,582.545,971.4616019818,864.452,608.566,960.241,735.441,513.985,522.314,515.495,719.6,218.402,11.8957458226,86.2823254125,1.6337449321,71.2040423592,77.9714815674,77.89670825,308.7562796375
2/15/2017,228.307,482.77,582.364,969.321634672,863.845,607.923,959.097,734.154,513.402,521.863,514.51,719.824,216.056,11.8219870099,86.2002542356,1.6301243141,71.5141606038,77.9167922822,77.9593132457,308.5861664713
2/16/2017,229.295,483.982,584.863,969.2121141117,868.203,610.891,964.574,734.731,515.231,523.257,517.903,721.331,216.129,11.8061841935,86.5199843945,1.6328463805,71.3858531604,77.9675888413,77.9487423529,309.2084643176
2/17/2017,229.332,485.958,584.39,972.0437401322,866.318,611.247,963.513,735.106,516.629,523.908,517.136,723.298,214.634,11.8279792746,86.8561319486,1.6314404211,71.5268890017,77.6674857809,78.1253469377,310.917720032
2/20/2017,229.342,485.798,583.937,974.0466263433,867.326,611.987,963.812,734.196,516.8,523.735,517.509,723.229,219.411,11.8335708074,86.8415069719,1.6341492474,71.6461347197,78.0321448023,77.9628750725,310.7703870725
2/21/2017,228.726,485.643,581.871,981.2460801136,863.828,610.484,960.33,734.349,515.854,522.801,517.175,722.617,224.666,11.8287998224,86.7236658886,1.6403450979,71.937066909,78.0997862056,78.0968529141,310.4761457109
2/22/2017,229.223,487.222,584.383,982.945589886,862.453,614.246,960.465,735.26,517.687,524.419,517.31,724.162,223.523,11.8309431728,87.0073120363,1.6392998923,71.8945877019,77.9993266071,78.1627991623,310.4232481837
2/23/2017,229.707,488.73,586.916,988.5563651442,863.096,615.858,959.386,738.256,520.385,526.532,517.3,726.135,223.635,11.8554060806,87.3788014341,1.6406593585,71.9833286079,78.3416595023,77.9269029664,311.7182146712
2/24/2017,230.719,490.842,589.994,994.6241134752,867.333,618.689,962.54,741.401,522.982,529.07,518.722,729.365,225.885,11.8759437454,87.8243499549,1.6397857747,72.0989110708,78.2434907607,78.1829543664,312.7806757836
2/27/2017,230.919,490.211,590.583,987.8916759678,869.251,618.648,964.747,742.47,522.676,528.76,519.219,729.082,226.009,11.8859384541,87.697130326,1.6425608627,71.7532592133,78.1989356398,77.7477430465,311.9415292354
2/28/2017,231.263,489.572,591.103,987.523129172,871.15,619.364,969.258,742.826,522.417,528.644,519.611,729.02,226.578,11.87354046,87.649017537,1.6385670287,71.5326839705,78.2517296126,77.8191222571,313.8326363765
3/1/2017,230.304,486.346,588.621,979.8459922996,868.596,616.729,966.852,740.268,518.926,525.572,518.482,725.398,228.789,11.8520752762,86.9863050556,1.6392875917,71.4198275376,78.5028057839,77.787956606,312.482629108
3/2/2017,230.215,485.195,589.073,977.3885647608,867.921,616.127,967.526,739.256,518.019,524.97,518.482,724.125,228.853,11.8769452823,86.8058143367,1.6330928129,71.0312517534,78.7130463099,77.6961627176,311.9340287567
3/3/2017,229.952,483.647,587.915,973.3867316733,869.101,613.715,968.468,737.759,516.512,523.825,518.552,722.748,228.034,11.8967450639,86.521022647,1.6339273661,70.7355942629,78.7116728486,77.6091002018,309.5667244367
3/6/2017,229.785,484.052,587.554,967.3003758312,866.817,613.694,966.743,737.107,516.82,524.381,518.943,723.221,227.798,11.896228859,86.5801244325,1.6303429355,70.430853136,78.6085564846,77.6196537545,308.0186610683
3/7/2017,229.641,484.767,586.811,966.3151221761,866.443,613.533,964.262,738.242,517.215,525.303,518.944,723.759,225.411,11.902076163,86.7686326735,1.6292325391,70.7031586003,78.7686228937,77.8963507482,307.9613914017
3/8/2017,228.666,483.122,583.969,964.5731742464,862.333,610.878,959.708,735.346,515.358,523.971,518.173,721.589,225.925,11.8809422476,86.4710630398,1.6179852067,70.5072346595,78.5900262224,77.6365200243,307.4360410831
3/9/2017,228.222,481.604,582.869,961.3308836195,861.061,609.297,958.526,733.46,513.982,522.952,518.34,719.505,225.965,11.8647693418,86.1104908462,1.6134295797,69.5137157793,78.3371877891,77.3413161128,305.0165354697
3/10/2017,227.241,479.636,580.016,952.6448592796,857.577,605.967,954.407,731.709,511.756,520.818,518.009,717.196,226.407,11.8544068393,85.7708631811,1.6062382094,68.8730344734,78.134351603,77.0674875434,302.745006967
3/13/2017,227.528,480.57,582.026,957.1232012842,857.124,607.188,953.479,732.683,512.768,521.81,519.225,718.271,226.381,11.8396743153,85.8927262333,1.6101641981,69.3393292934,78.0925181662,77.3742864624,303.6306088252
3/14/2017,227.697,481.458,581.921,955.6049608504,859.13,607.286,953.349,733.199,513.547,522.574,520.026,718.962,225.586,11.8341999593,86.1255650022,1.6131921227,69.1374562937,78.299471548,77.5814392945,304.6012584479
3/15/2017,228.541,482.732,584.297,961.8522563955,862.054,610.471,957.862,734.079,515.098,523.893,520.093,720.92,224.659,11.8059251309,86.3499707427,1.6179276991,69.2690235966,78.5192570779,77.6283094761,306.0047590165
3/16/2017,227.743,481.593,581.844,962.6947004608,859.274,607.877,953.707,733.01,513.835,522.467,519.742,719.205,224.97,11.7557780204,86.1045014023,1.6268431743,69.3539319698,78.8859663416,77.9760994012,306.6127070272
3/17/2017,227.83,482.162,581.87,964.2421101129,860.258,608.317,953.029,733.142,514.701,523.014,519.751,719.926,223.931,11.7465210955,86.2523791269,1.6316226726,69.7293700333,79.0510957418,78.0238497256,305.601940389
3/20/2017,227.744,481.944,581.224,963.2515090543,861.773,607.306,952.631,732.905,514.345,522.361,520.851,719.724,222.923,11.7486352954,86.1503698722,1.63107828,69.6456113369,79.2450668662,77.8724188985,305.5190109634
3/21/2017,228.041,481.227,582.188,964.1650793651,864.235,607.262,955.73,733.248,513.987,521.974,521.767,719.219,222.091,11.7185100202,86.0869857579,1.6333663108,69.2845821719,79.4006903411,77.775415702,304.5402486149
3/22/2017,228.793,483.143,584.311,972.9410405959,867.872,608.924,958.086,735.158,515.603,523.343,522.951,721.482,223.904,11.7347939527,86.3825811049,1.6358923526,69.4197709694,79.5669903139,77.9376660267,306.485525885
